User_ID,Age,Gender,City,Subscription_Type,Monthly_Fee,Watch_Hours,Movies_Watched,Series_Watched,Favorite_Genre,Rating_Given,Device,Membership_Years,Cancelled
10867,59,Male,Delhi,Standard,499,48.3,6,6,Thriller,3.5,Laptop,9.4,No
10868,43,Female,Kolkata,Premium,799,126.3,29,9,Action,4.3,Smart TV,5.6,No
10869,52,Female,Bengaluru,Basic,199,62.9,10,4,Crime,4.3,Laptop,3.8,No
10870,19,Female,Hyderabad,Basic,199,35.8,8,6,Crime,3.8,Laptop,5.4,No
10871,26,Female,Chennai,Basic,199,35.3,1,1,Crime,3.6,Mobile,5.2,No
10872,45,Male,Mumbai,Basic,199,5.2,0,0,Drama,3.5,Mobile,8.4,No
10873,30,Male,Ahmedabad,Standard,499,59.4,12,2,Crime,3.9,Smart TV,9.3,No
10874,27,Male,Bengaluru,Premium,799,75.4,16,5,Comedy,4.7,Laptop,9.9,No
10875,23,Female,Bengaluru,Basic,199,42.5,10,0,Documentary,3.9,Tablet,5.1,No
10876,64,Female,Bengaluru,Premium,799,152.8,53,19,Sci-Fi,4.9,Smart TV,9.6,No
10877,44,Male,Hyderabad,Standard,499,86.2,28,10,Thriller,4.0,Smart TV,2.9,Yes
10878,47,Male,Chennai,Standard,499,58.2,22,8,Sci-Fi,3.4,Laptop,2.0,No
10879,18,Female,Kolkata,Basic,199,42.8,11,0,Action,3.5,Smart TV,9.2,No
10880,60,Male,Kolkata,Basic,199,71.7,16,4,Documentary,4.3,Mobile,4.6,No
10881,63,Female,Kolkata,Basic,199,91.3,23,10,Thriller,4.4,Laptop,9.2,No
10882,53,Male,Pune,Basic,199,41.6,13,3,Action,2.5,Smart TV,2.7,No
10883,57,Male,Surat,Standard,499,81.4,14,6,Romance,4.1,Tablet,7.9,No
10884,40,Male,Bengaluru,Basic,199,58.2,11,7,Action,4.4,Smart TV,5.0,No
10885,31,Male,Jaipur,Basic,199,41.8,17,6,Documentary,3.9,Tablet,4.8,No
10886,18,Male,Jaipur,Basic,199,49.6,7,3,Action,3.6,Mobile,7.8,No
10887,36,Male,Delhi,Premium,799,137.3,28,12,Crime,5.0,Laptop,7.7,No
10888,45,Female,Pune,Premium,799,169.1,35,20,Action,4.8,Tablet,4.0,No
10889,18,Female,Jaipur,Standard,499,82.2,19,8,Thriller,4.1,Smart TV,6.1,No
10890,52,Male,Chennai,Basic,199,65.1,12,2,Drama,4.0,Mobile,9.7,No
10891,40,Male,Jaipur,Premium,799,90.0,22,10,Comedy,4.1,Laptop,8.4,No
10892,35,Female,Jaipur,Basic,199,76.0,11,5,Crime,4.5,Mobile,7.6,No
10893,32,Female,Pune,Standard,499,102.3,24,11,Drama,4.2,Mobile,2.0,No
10894,32,Female,Bengaluru,Standard,499,94.5,26,12,Romance,4.5,Laptop,1.3,No
10895,56,Male,Bengaluru,Standard,499,56.9,11,7,Romance,4.1,Mobile,8.6,No
10896,42,Female,Surat,Basic,199,52.9,4,6,Comedy,3.5,Mobile,3.0,Yes
10897,56,Male,Chennai,Standard,499,111.3,29,9,Crime,5.0,Mobile,5.8,No
10898,53,Male,Ahmedabad,Basic,199,65.6,19,3,Sci-Fi,4.3,Mobile,9.7,No
10899,40,Male,Hyderabad,Premium,799,128.4,31,15,Crime,5.0,Smart TV,9.1,No
10900,30,Male,Mumbai,Standard,499,68.5,13,8,Crime,4.1,Mobile,9.5,No
10901,40,Male,Surat,Standard,499,57.7,14,5,Romance,3.9,Mobile,4.7,Yes
10902,21,Female,Delhi,Standard,499,89.0,24,6,Sci-Fi,4.8,Laptop,9.4,No
10903,27,Male,Chennai,Basic,199,91.1,23,7,Thriller,4.2,Mobile,4.2,No
10904,62,Female,Chennai,Basic,199,80.5,29,7,Drama,5.0,Mobile,5.1,No
10905,51,Male,Delhi,Basic,199,65.7,7,6,Thriller,4.2,Laptop,8.4,No
10906,52,Female,Chennai,Premium,799,77.5,25,8,Action,4.2,Smart TV,6.2,No
10907,49,Female,Delhi,Basic,199,76.6,18,7,Thriller,4.5,Tablet,1.7,No
10908,28,Female,Pune,Standard,499,107.8,26,13,Action,4.9,Tablet,0.8,No
10909,27,Female,Kolkata,Standard,499,82.3,18,4,Documentary,5.0,Tablet,4.5,No
10910,44,Female,Delhi,Standard,499,53.6,18,4,Thriller,3.7,Tablet,6.0,No
10911,61,Male,Ahmedabad,Standard,499,99.0,23,8,Romance,4.5,Laptop,3.3,No
10912,30,Female,Ahmedabad,Standard,499,54.5,13,5,Thriller,4.0,Smart TV,4.0,No
10913,42,Female,Chennai,Basic,199,5.6,13,0,Thriller,4.2,Laptop,4.8,Yes
10914,36,Male,Bengaluru,Basic,199,58.2,9,5,Drama,4.7,Laptop,7.0,No
10915,19,Female,Jaipur,Basic,199,33.2,6,5,Sci-Fi,4.6,Smart TV,5.5,Yes
10916,33,Female,Chennai,Standard,499,68.6,24,5,Sci-Fi,4.3,Tablet,0.7,No
10917,34,Female,Pune,Basic,199,55.9,15,8,Documentary,4.3,Laptop,4.1,No
10918,51,Male,Mumbai,Standard,499,46.3,9,5,Thriller,3.1,Smart TV,5.1,No
10919,38,Female,Delhi,Basic,199,51.3,11,7,Action,4.3,Tablet,2.9,No
10920,45,Female,Chennai,Premium,799,109.1,28,13,Drama,4.6,Tablet,8.3,No
10921,48,Female,Chennai,Basic,199,29.4,6,5,Drama,4.0,Mobile,5.1,No
10922,42,Female,Pune,Standard,499,75.7,22,8,Thriller,4.5,Laptop,6.4,No
10923,52,Male,Jaipur,Basic,199,33.6,0,0,Action,3.9,Smart TV,5.2,No
10924,39,Male,Delhi,Standard,499,67.1,28,3,Crime,3.8,Smart TV,4.2,No
10925,55,Female,Delhi,Basic,199,5.0,0,4,Comedy,3.7,Tablet,8.7,No
10926,48,Male,Jaipur,Standard,499,41.2,3,6,Thriller,3.9,Laptop,6.6,No
10927,44,Male,Chennai,Basic,199,90.1,23,12,Comedy,4.3,Laptop,1.3,No
10928,56,Male,Kolkata,Standard,499,66.7,12,5,Thriller,4.0,Mobile,3.6,No
10929,46,Female,Chennai,Standard,499,91.1,27,9,Drama,5.0,Smart TV,9.0,No
10930,38,Male,Kolkata,Basic,199,40.7,21,1,Comedy,4.6,Smart TV,6.9,No
10931,61,Female,Pune,Standard,499,89.0,28,10,Comedy,4.2,Laptop,7.8,No
10932,51,Female,Jaipur,Standard,499,89.4,19,9,Drama,4.3,Smart TV,1.4,No
10933,18,Male,Hyderabad,Standard,499,107.0,26,13,Sci-Fi,5.0,Smart TV,1.3,No
10934,45,Female,Pune,Premium,799,153.7,35,16,Action,5.0,Laptop,6.3,No
10935,50,Male,Kolkata,Standard,499,89.3,28,12,Thriller,4.3,Laptop,10.0,No
10936,53,Male,Hyderabad,Basic,199,29.7,9,2,Romance,4.6,Smart TV,5.5,No
10937,61,Male,Surat,Standard,499,64.5,20,6,Sci-Fi,4.0,Tablet,4.0,Yes
10938,30,Female,Bengaluru,Basic,199,62.1,14,4,Action,4.2,Laptop,4.6,No
10939,30,Female,Delhi,Premium,799,105.2,18,12,Comedy,4.5,Smart TV,2.7,No
10940,33,Female,Surat,Basic,199,35.7,13,6,Crime,3.8,Laptop,4.3,No
10941,22,Female,Hyderabad,Standard,499,44.5,11,4,Drama,4.6,Tablet,3.2,No
10942,38,Female,Mumbai,Basic,199,67.5,18,5,Romance,4.6,Mobile,8.9,No
10943,60,Male,Ahmedabad,Basic,199,55.0,8,6,Crime,4.4,Laptop,6.5,No
10944,61,Female,Delhi,Basic,199,63.0,6,9,Drama,4.1,Smart TV,2.8,No
10945,51,Male,Delhi,Standard,499,81.0,31,7,Documentary,4.0,Tablet,5.2,No
10946,41,Female,Pune,Standard,499,53.1,14,3,Thriller,4.3,Laptop,8.0,No
10947,58,Female,Hyderabad,Basic,199,58.4,9,5,Thriller,3.4,Tablet,5.6,No
10948,43,Male,Pune,Standard,499,70.7,22,9,Documentary,4.5,Mobile,3.3,No
10949,63,Male,Jaipur,Standard,499,94.6,25,11,Romance,4.1,Laptop,9.7,No
10950,55,Male,Jaipur,Standard,499,95.9,22,7,Documentary,4.1,Mobile,3.6,No
10951,63,Female,Jaipur,Standard,499,128.0,32,12,Comedy,4.5,Laptop,9.5,No
10952,24,Male,Chennai,Standard,499,36.2,6,0,Comedy,3.8,Mobile,1.0,Yes
10953,32,Female,Delhi,Basic,199,53.4,16,4,Thriller,3.9,Laptop,3.6,No
10954,42,Female,Mumbai,Basic,199,70.5,14,8,Documentary,3.0,Mobile,4.6,No
10955,57,Male,Hyderabad,Basic,199,48.2,23,8,Comedy,4.1,Laptop,6.4,No
10956,55,Male,Hyderabad,Basic,199,52.3,12,8,Crime,3.8,Smart TV,8.7,No
10957,37,Male,Mumbai,Basic,199,69.4,14,9,Drama,4.3,Smart TV,3.7,No
10958,40,Male,Chennai,Standard,499,77.4,31,9,Sci-Fi,3.4,Tablet,2.5,No
10959,32,Male,Hyderabad,Basic,199,12.7,7,1,Crime,3.6,Tablet,0.6,No
10960,24,Female,Jaipur,Standard,499,68.1,21,7,Drama,4.1,Mobile,3.9,No
10961,21,Male,Bengaluru,Standard,499,49.0,11,5,Comedy,3.9,Laptop,3.5,No
10962,62,Female,Delhi,Basic,199,58.6,18,4,Action,4.2,Laptop,5.7,No
10963,36,Male,Jaipur,Basic,199,60.9,14,8,Thriller,3.6,Mobile,4.5,No
10964,56,Female,Kolkata,Basic,199,65.6,16,6,Crime,4.1,Tablet,8.8,No
10965,64,Female,Bengaluru,Basic,199,18.1,0,1,Crime,3.4,Mobile,7.3,No
10966,46,Male,Kolkata,Standard,499,91.6,27,11,Action,4.7,Tablet,9.4,No
10967,56,Male,Surat,Standard,499,105.3,20,11,Documentary,4.5,Mobile,5.0,No
10968,43,Female,Surat,Standard,499,95.6,23,4,Action,5.0,Mobile,4.6,No
10969,24,Female,Jaipur,Standard,499,64.7,24,6,Comedy,4.1,Tablet,6.7,No
10970,30,Male,Kolkata,Basic,199,59.0,16,4,Romance,3.7,Mobile,6.3,No
10971,59,Female,Delhi,Basic,199,42.0,1,2,Comedy,4.2,Laptop,1.2,No
10972,33,Female,Delhi,Premium,799,114.7,28,10,Documentary,5.0,Smart TV,4.0,No
10973,37,Female,Surat,Basic,199,32.3,4,4,Comedy,3.4,Tablet,0.6,Yes
10974,40,Male,Delhi,Basic,199,35.0,0,0,Action,4.4,Mobile,2.2,No
10975,59,Female,Kolkata,Basic,199,48.5,19,3,Crime,3.8,Mobile,2.6,No
10976,33,Male,Mumbai,Standard,499,81.6,13,6,Romance,4.8,Laptop,3.0,No
10977,62,Male,Ahmedabad,Basic,199,34.4,14,3,Sci-Fi,3.6,Smart TV,7.2,No
10978,33,Female,Surat,Standard,499,119.1,29,11,Romance,4.9,Smart TV,0.5,No
10979,38,Female,Hyderabad,Basic,199,10.1,1,3,Thriller,4.2,Smart TV,3.9,Yes
10980,63,Male,Mumbai,Basic,199,79.4,15,9,Romance,3.9,Laptop,6.9,No
10981,33,Female,Ahmedabad,Basic,199,63.2,15,5,Drama,4.2,Tablet,6.2,No
10982,62,Male,Kolkata,Standard,499,68.1,18,8,Crime,4.9,Tablet,8.4,No
10983,58,Male,Jaipur,Standard,499,73.5,13,8,Romance,4.7,Mobile,1.5,No
10984,32,Female,Kolkata,Premium,799,121.7,33,12,Drama,4.5,Tablet,8.1,No
10985,19,Male,Delhi,Standard,499,70.0,21,7,Thriller,4.6,Mobile,1.7,No
10986,36,Female,Hyderabad,Premium,799,116.4,24,12,Drama,4.5,Tablet,3.2,No
10987,35,Female,Mumbai,Basic,199,50.3,7,5,Documentary,4.7,Tablet,1.3,No
10988,35,Male,Ahmedabad,Standard,499,58.2,18,6,Sci-Fi,4.0,Laptop,8.4,Yes
10989,62,Female,Delhi,Standard,499,128.4,32,14,Romance,4.6,Smart TV,1.0,Yes
10990,41,Male,Jaipur,Basic,199,28.6,8,2,Drama,3.7,Smart TV,1.1,Yes
10991,28,Male,Kolkata,Standard,499,32.2,7,4,Action,3.9,Smart TV,2.0,Yes
10992,19,Female,Delhi,Basic,199,63.4,27,6,Documentary,3.9,Tablet,1.1,No
10993,37,Male,Ahmedabad,Standard,499,57.2,13,4,Crime,4.3,Tablet,9.3,No
10994,28,Male,Delhi,Standard,499,46.8,10,4,Comedy,3.9,Mobile,9.1,No
10995,42,Male,Ahmedabad,Premium,799,105.6,31,11,Sci-Fi,3.9,Mobile,9.1,No
10996,28,Female,Surat,Basic,199,60.1,23,6,Drama,3.3,Laptop,8.6,No
10997,63,Male,Pune,Basic,199,36.0,11,1,Sci-Fi,3.7,Tablet,4.2,No
10998,21,Male,Surat,Standard,499,100.9,21,8,Action,3.9,Mobile,5.8,No
10999,64,Male,Bengaluru,Standard,499,108.0,34,12,Comedy,4.6,Smart TV,8.6,No
11000,60,Male,Ahmedabad,Standard,499,51.9,13,4,Romance,4.0,Smart TV,6.1,No
